code_2022,code_2017,level_2022,level_2017,split,description_2022,description_2017
2017130006,2017175000,D,B,False,Manufacturing of fabricated steel plate shielding for use in nuclear reactor buildings,Manufacturing of fabricated steel plate shielding for use in nuclear reactor buildings
2017200000,2017200000,B,B,False,Manufacturing of ultrasonic cleaning equipment and components (excluding medical and dental),"Manufacturing of ultrasonic cleaning equipment and components, excluding medical and dental"
2017225000,2017225000,B,B,False,"Manufacturing of all other miscellaneous electronic systems and equipment, including automatic garage door openers and magnetic, pulse, and maser amplifiers (excluding wire, cord, flexible cord sets, laser systems and equipment, electric bells, surge suppressors, capacitors, semiconductor battery chargers, and semiconductor power conversion and rectifying apparatus)","Manufacturing of all other miscellaneous electronic systems and equipment (including automatic garage door openers, and magnetic, pulse, and maser amplifiers)"
2017250000,2017250000,B,B,False,"Manufacturing of fuel-fired industrial process furnaces, ovens, and kilns, excluding parts and attachments","Manufacturing of fuel-fired industrial process furnaces, ovens, and kilns, excluding parts and attachments"
2017275000,2017275000,B,B,False,"Manufacturing of fuel fired kilns for cement, wood, and chemical processing","Manufacturing of fuel fired kilns for cement, wood, and chemical processing"
2017300000,2017300000,B,B,False,"Manufacturing of high-frequency induction and dielectric heating equipment, including furnaces, ovens, and kilns, excluding parts and attachments","Manufacturing of high-frequency induction and dielectric heating equipment, including furnaces, ovens, and kilns, excluding parts and attachments"
2017325000,2017325000,B,B,False,"Manufacturing of electric resistance-heated furnaces, ovens, and kilns, excluding parts and attachments","Manufacturing of electric resistance-heated furnaces, ovens, and kilns, excluding parts and attachments"
2017350000,2017350000,B,B,False,"Manufacturing of electric metal processing and heat treating furnaces (excluding high-frequency induction, dielectric, resistance-heated, parts, and attachments)","Manufacturing of electric (excluding high-frequency induction and dielectric and resistance-heated) metal processing and heat treating furnaces, excluding parts and attachments"
2017375000,2017375000,B,B,False,"Manufacturing of other electric industrial furnaces, ovens, and kilns (including laboratory furnaces and ovens) (complete units), excluding parts and attachments","Manufacturing of other electric industrial furnaces, ovens, and kilns (including laboratory furnaces and ovens) (complete units)"
2017400000,2017400000,B,B,False,"Manufacturing of other electrical heating equipment for industrial use, excluding parts and attachments for soldering irons","Manufacturing of other electrical heating equipment for industrial use, excluding parts and attachments for soldering irons"
2017425000,2017425000,B,B,False,Manufacturing of integrating and totalizing meters for gas and liquids,Manufacturing of integrating and totalizing meters for gas and liquids
2017425003,2017425003,D,D,False,"Manufacturing of integrating and totalizing gas meters, consumption registering","Manufacturing of integrating and totalizing gas meters, consumption registering"
2017425006,2017425006,D,D,False,"Manufacturing of integrating and totalizing liquid meters, positive displacement with registers and counters","Manufacturing of integrating and totalizing liquid meters, positive displacement with registers and counters"
2017450000,2017450000,B,B,False,"Manufacturing of counting devices, including toll meters, fare collection equipment systems, parking lot systems, taximeters, and parking meters (excluding motor vehicle instruments)","Manufacturing of counting devices, excluding motor vehicle instruments"
2017475000,2017475000,B,B,False,"Manufacturing of aeronautical, nautical, and navigational instruments, not sending or receiving radio signals (excluding engine instruments)","Manufacturing of aeronautical, nautical, and navigational instruments, not sending or receiving radio signals (excluding engine instruments)"
2017475003,2017475003,D,D,False,"Manufacturing of compasses, altimeters, and airspeed indicators","Manufacturing of compasses, altimeters, and airspeed indicators"
2017475006,2017475006,D,D,False,"Manufacturing of acceleration indicators, rate-of-climb and angle-of-attack indicators, and artificial horizon flight instruments","Manufacturing of acceleration indicators, rate-of-climb and angle-of-attack indicators, and artificial horizon flight instruments"
2017475012,2017475012,D,D,False,Manufacturing of gyroscopes,Manufacturing of gyroscopes
2017475015,2017475015,D,D,False,Manufacturing of airframe equipment instruments,Manufacturing of airframe equipment instruments
2017475016,2017475009,D,D,False,Manufacturing of other aerospace navigational and flight instruments,Manufacturing of other aerospace and navigational instruments
2017475016,2017475018,D,D,False,Manufacturing of other aerospace navigational and flight instruments,Manufacturing of other aerospace flight instruments
2017475021,2017475021,D,D,False,Manufacturing of nautical instruments,Manufacturing of nautical instruments
2017500000,2017500000,B,B,False,"Manufacturing of search, detection, navigation, and guidance systems and equipment","Manufacturing of search, detection, navigation, and guidance systems and equipment"
2017500003,2017500003,D,D,False,Manufacturing of light reconnaissance and surveillance electronic systems and equipment,Manufacturing of light reconnaissance and surveillance electronic systems and equipment
2017500009,2017500009,D,D,False,"Manufacturing of search, detection, and acquisition radar systems and equipment, airborne and missile/space","Manufacturing of search, detection, and acquisition radar systems and equipment, airborne and missile/space"
2017500015,2017500015,D,D,False,"Manufacturing of tracking radar systems and equipment (fire control, bombing, bombing-navigational radar, aircraft and missile tracking radar, etc.)","Manufacturing of tracking radar systems and equipment (fire control, bombing, bombing-navigational radar, aircraft and missile tracking radar, etc.)"
2017500021,2017500021,D,D,False,"Manufacturing of sonar search, detection, tracking, and communication systems and equipment guidance, including ASM (sonar telephone, depth finding, hydrophones mapping, sonobuoys, etc.)","Manufacturing of sonar search, detection, tracking, and communication systems and equipment guidance, including ASM (sonar telephone, depth finding, hydrophones mapping, sonobuoys, etc.)"
2017500024,2017500024,D,D,False,"Manufacturing of electronic checkout and monitoring equipment for radar, sonar search, detection, and communication systems and equipment","Manufacturing of electronic checkout and monitoring equipment for radar, sonar search, detection, and communication systems and equipment"
2017500032,2017500006,D,D,False,"Manufacturing of other search, detection, identification, and tracking systems and equipment",Manufacturing of identification friend or foe (IFF) equipment
2017500032,2017500012,D,D,False,"Manufacturing of other search, detection, identification, and tracking systems and equipment","Manufacturing of other search, detection, and acquisition radar systems and equipment"
2017500032,2017500018,D,D,False,"Manufacturing of other search, detection, identification, and tracking systems and equipment","Manufacturing of instrumentation radar systems and equipment (altimeters, highway speed control radar, missile and space tracking radar, etc.)"
2017500032,2017500027,D,D,False,"Manufacturing of other search, detection, identification, and tracking systems and equipment",Manufacturing of specialized command and control equipment
